product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
OXYGEN_SHAKE_CHOCOLATE,0.6439553101819423,-0.3889653429422411,-0.1017320464542886,-0.07916070343744078,0.42624622356738207,0.829620618428056,-0.6599461202887772,-0.09397256821049979,0.15971458339112998,-0.7546239606054784,1.0,0.1137992925352107,0.645802493731801,-0.24682564862239806,-0.346869354187696,0.5776076394368149,-0.38872461899035693,-0.6113731285849168,0.6160682050555437,-0.15205581233853704,-0.1429433892911132,0.3490143436368696,-0.6864509525368316,0.6005110834712024,-0.44560719342805444,0.6332064081844441,-0.5332941841193156,-0.6062556610683695,0.3149629509888658,-0.4654472425562724,0.32178611393085566,0.3394735935818475,0.7507323629390209,0.3278247453064536,0.24009911418597163,-0.5955985272503139,-0.38325444023633876,0.10151964931958903,0.3535260209640151,0.5862366834243166,-0.1512873756570753,-0.13368176816039334,0.014694015976923977,-0.6795945898241469,0.3785653436115511,-0.42439360547732613,0.26635816866624745,0.17855034527016309,0.6568840653171747,-0.6328967793293231
OXYGEN_SHAKE_EVENING_BREATH,-0.009176546980628083,-0.23866995097179114,-0.04767672486096721,-0.48880634078879476,0.5032024422038681,0.0440131503360366,-0.2555878772266107,-0.0032104631301070868,0.0817754667123355,-0.24433993426777587,0.1137992925352107,1.0,-0.13578756190598443,-0.3052909756745179,-0.32157967313852404,0.4094037358040939,-0.4182637377150223,-0.30813235735568206,-0.08643249949639199,0.235144407573527,0.4194010869952695,0.36059742567966446,-0.0063237022935959085,-0.2637809190757092,-0.024232064258670315,0.070194970338043,-0.13833962457055213,-0.3889260068194828,0.2194129812469635,-0.34830781866652577,0.10872630837416776,0.289461997190113,0.4405702062227184,0.0408075304363169,0.08428639557818969,-0.17316906268738977,0.08301893761321663,-0.06637875336482775,0.02377644682117488,0.09962330625240415,-0.09676820535030722,-0.25272407996651236,0.4487462860959258,0.10678710529440905,-0.13306026685361838,-0.057494330544900524,-0.03086981202971565,0.32691662910104463,0.2585967704208768,-0.4170362249700666
OXYGEN_SHAKE_GARLIC,0.8853271795478015,-0.013271078692738995,0.1616009199731279,0.13373922072323627,0.47458453564957437,0.4965738769109836,-0.8468219501354766,-0.5627932901836609,0.6566469150181604,-0.7434323449795281,0.645802493731801,-0.13578756190598443,1.0,-0.32098271860628413,-0.5579056571779268,0.09184059186326629,-0.5465635538554767,-0.5522568711827058,0.8428359272688238,-0.21768977090902822,0.07073161880283164,0.5535986469498135,-0.8840357726465093,0.8531837227851208,-0.8305130023651318,0.7980981421412504,-0.8160682789960129,-0.6165159581529106,0.5227037454215195,-0.6494047231065799,0.6583911260699333,0.1704029038405452,0.5080045657653304,0.739930341746005,0.607491862178318,-0.6135158804653897,-0.756486504378544,0.012093702530192915,0.7694822499086116,0.42079457667442943,-0.5088629340996171,0.041138987782392285,0.19233087747676897,-0.773218586300963,0.7050423300281807,-0.8222009772221798,0.650895179769982,0.3956968512128435,0.6973643194431145,-0.12777660755305364
OXYGEN_SHAKE_MINT,-0.48194353574967735,0.11317456450157107,0.324938522547102,0.3221614799017425,-0.39339421283359566,-0.09271590865648054,0.47577824020880605,-0.013669192275724768,-0.18821524286535873,0.56050214462194,-0.24682564862239806,-0.3052909756745179,-0.32098271860628413,1.0,0.2408539371663626,-0.3831631262963501,0.5867659763691854,0.7666576403261088,-0.3000374983498552,-0.5405552728678457,-0.5069761833273845,-0.32299071195276957,0.40704937541008146,-0.06524464546233304,0.21690666627017074,-0.3018425285049683,0.44750391790563093,0.6375493716290963,-0.4550082372223148,0.318627823047777,-0.6151447751912703,-0.2569992029410252,-0.4309136828064527,-0.37531901375821514,-0.08632147752839946,0.42035392829688734,0.16741769456218467,0.3441312741653021,-0.28690780786550324,-0.26207531839053255,-0.17642839755947065,0.14989907270877062,-0.5549318234982009,0.2952644345917026,-0.06377554451320443,0.2976464279670991,-0.22110271205712922,-0.34421442022608195,-0.5877276884690814,0.16770314271402378
OXYGEN_SHAKE_MORNING_BREATH,-0.47361204146036673,-0.24395441964927347,-0.37360837143538245,0.3156499601611894,-0.7674202365289065,-0.048338091815266465,0.750566079639295,0.7559148528822012,-0.7544694625233167,0.49514332017315377,-0.346869354187696,-0.32157967313852404,-0.5579056571779268,0.2408539371663626,1.0,-0.1347254044884696,0.8105477188395908,0.39539598290459704,-0.6228188749832154,-0.04208250149235339,-0.3928703412565299,-0.8576457785535174,0.5626269401662694,-0.4260476735898736,0.7743458237149412,-0.5283679264508716,0.8007975254302824,0.6283248353302356,-0.817303816285805,0.7917630882997029,-0.6643423947762874,-0.17248373097493366,-0.5453807566459907,-0.6590747831697632,-0.689441654449941,0.5392513496207816,0.667832190659334,-0.08783325973194757,-0.553883574733642,-0.35627254422188814,0.6684417850238082,0.1765493680096334,-0.550804018098736,0.16268237699560462,-0.44127830817971797,0.7088291741240972,-0.5858005926882155,-0.4826620357575012,-0.43650563364175593,0.029816572754236197
PANEL_1X2,0.20259842127391323,-0.5032298985698553,-0.6126934423369398,-0.3734650968207947,0.37127114435415914,0.6002402630949057,-0.24980431114640578,0.3370851927527906,-0.32321672129461715,-0.480696815941134,0.5776076394368149,0.4094037358040939,0.09184059186326629,-0.3831631262963501,-0.1347254044884696,1.0,-0.3080763745556358,-0.5373740488496437,0.12860098980196394,0.28005210953350756,-0.11236500326076139,0.2554312066752178,-0.2188169366242085,-0.06363493843911541,0.13080994810858493,0.07836767748859065,-0.2500435496693412,-0.41238172828252284,0.2036025408038885,-0.09695365591326588,0.011343674628140227,0.5929596200957505,0.7359738344971591,-0.1735919846793873,-0.31975956066549693,-0.3584875149599909,-0.027930096353507784,0.07320039565427616,-0.21603836568868562,0.4827027368967489,0.30262321998750646,-0.5874994597724446,0.08366438747022481,-0.18095634973961988,-0.3277223843979462,0.160261928725053,-0.2626514485188282,-0.17912951420658343,0.46494809537434095,-0.730391270167031
PANEL_1X4,-0.5696008648126232,-0.07120132886722902,-0.13386992617402022,0.38309732551102127,-0.8286971105314049,-0.12531827393029227,0.8166443442110974,0.5997038330089919,-0.6669352492250347,0.6458797066594416,-0.38872461899035693,-0.4182637377150223,-0.5465635538554767,0.5867659763691854,0.8105477188395908,-0.3080763745556358,1.0,0.6442909494543237,-0.6041255195487586,-0.22790687755926795,-0.48907677714434966,-0.7998101447914866,0.5906300236438145,-0.35511592333104863,0.6851858302812908,-0.4776175180775308,0.848613214869583,0.7608911842782806,-0.8751482757175731,0.8011146224505525,-0.7678556161943899,-0.340401491522857,-0.6410399710623734,-0.6415833023089579,-0.53935835540471,0.6731431227242346,0.6305102639045342,-0.031388566217861916,-0.5028085110130729,-0.47903412954834795,0.44410844397937765,0.29464144303656753,-0.6997718173690437,0.2556212173108247,-0.3779046975945967,0.6797267382225143,-0.54042750166527,-0.532911625639528,-0.5997679384186182,0.17879222487901164
PANEL_2X2,-0.6989503453423391,0.1266172524423419,0.2537899417822136,0.2486110599904025,-0.6125901759425452,-0.3698873974081087,0.7016296186114359,0.14447159562841214,-0.2830624280540346,0.8010630552645792,-0.6113731285849168,-0.30813235735568206,-0.5522568711827058,0.7666576403261088,0.39539598290459704,-0.5373740488496437,0.6442909494543237,1.0,-0.48194237826994496,-0.4940698948572025,-0.3933198455480028,-0.5167545460272495,0.691808264153221,-0.3257938426435898,0.4156697874558915,-0.5383559484217526,0.6666809803849852,0.8438259735102406,-0.5482855430152924,0.5153976807672127,-0.6789441278646492,-0.3504185822765087,-0.6770285790951688,-0.5684086752480113,-0.25604057391150875,0.5521312856931802,0.35219395945251797,0.20315564621623294,-0.4419196132330329,-0.42192040272519626,-0.02906222356326665,0.12130049338814473,-0.6212826666756144,0.49550070264789053,-0.1990035241078088,0.5123963803800647,-0.3216444451032383,-0.34965827529534765,-0.8174364371646687,0.3114107209703144
PANEL_2X4,0.8121814965157859,0.047822960947748155,0.2574330193419947,-0.04567492319912476,0.525363920672642,0.4643293763042405,-0.8183961951068052,-0.6189499593224792,0.6879812496916945,-0.7331709369722702,0.6160682050555437,-0.08643249949639199,0.8428359272688238,-0.3000374983498552,-0.6228188749832154,0.12860098980196394,-0.6041255195487586,-0.48194237826994496,1.0,-0.17447895138477462,0.0016120840403989311,0.5516894419412904,-0.8293050407569393,0.8762561570063178,-0.8596683206195257,0.7902080569616969,-0.7583356675571199,-0.6670713771384079,0.670293953469384,-0.7571509148185327,0.7014263654592583,0.15352964624880674,0.5438282682472643,0.7512373719567124,0.6730860940636708,-0.6784240671162728,-0.6777490463094413,-0.017897597450915858,0.7566473112899228,0.5234191547310615,-0.6093744096289988,0.09525934553219617,0.21190795423499834,-0.6722532442089407,0.7240081545072378,-0.8106920449084077,0.7437802350724567,0.500531217660962,0.5911770744731141,-0.10024973166976692
PANEL_4X4,0.03824308467454534,0.18122200942671418,-0.3453046452730775,-0.44983635288613344,0.19408502351021406,-0.31635835462098133,0.0018952626903957536,0.12654421269741215,-0.10033624723309512,-0.1353749598646959,-0.15205581233853704,0.235144407573527,-0.21768977090902822,-0.5405552728678457,-0.04208250149235339,0.28005210953350756,-0.22790687755926795,-0.4940698948572025,-0.17447895138477462,1.0,0.40203037287189164,0.15112296933101108,0.010598064683053597,-0.37182745331534756,0.20530989759551257,-0.09037711008246688,-0.06759459944279494,-0.3524001980106407,0.2679410890373742,-0.018465895975235125,0.2972995004359106,0.0786453737737699,0.10525408190092715,0.09322648145161826,-0.10660225568462002,0.02656017390783809,0.09361445798884076,-0.2060173586125035,-0.13418688406258578,-0.022668868867580995,0.3419365858903244,-0.07677202329028723,0.620048002400844,0.26356852308059125,-0.3710349727103426,0.08308751302168241,-0.03301603266577443,-0.08307525768035859,0.17294462487464082,0.16600629207305787
PEBBLES_L,0.14328270523072936,0.24497769182426132,0.302898980909504,-0.3413137278208484,0.3748360566437859,-0.4496102843489679,-0.32264521400350216,-0.2540461836592524,0.4042539017423348,-0.14089926868596878,-0.1429433892911132,0.4194010869952695,0.07073161880283164,-0.5069761833273845,-0.3928703412565299,-0.11236500326076139,-0.48907677714434966,-0.3933198455480028,0.0016120840403989311,0.40203037287189164,1.0,0.33538756733036784,-0.13602911086232178,-0.19722524209641604,-0.2685514070883033,0.08377617550746878,-0.31217445044037995,-0.4085958925974877,0.39742903755195397,-0.3803771370766607,0.5131430477604477,0.04644687609570252,0.02679189140187645,0.4315665980560392,0.36020462033177775,-0.16586180666660888,-0.0828616609291295,-0.2544581156324661,0.3083623882361029,-0.07735911304584421,-0.10289850754870955,0.06899665476896433,0.6500507491880758,0.1932664945735794,0.14816771180514038,-0.3374473580700506,0.23482043927796836,0.5042162929325826,0.22129509580511617,0.15797181221603995
PEBBLES_M,0.5040039964044154,0.10676448420430856,0.17688060511128842,-0.2904973352409646,0.7822481934929199,0.11395888169719086,-0.754592312779536,-0.6774985280095858,0.6681182252544351,-0.6019655238857996,0.3490143436368696,0.36059742567966446,0.5535986469498135,-0.32299071195276957,-0.8576457785535174,0.2554312066752178,-0.7998101447914866,-0.5167545460272495,0.5516894419412904,0.15112296933101108,0.33538756733036784,1.0,-0.6157137748934277,0.3504702680300068,-0.6940755442783505,0.4981237349410464,-0.8165655606171345,-0.6747047455158931,0.7765468054075452,-0.7526183267467405,0.6338313885345388,0.3543953389928128,0.6245681556747826,0.6260893172562423,0.5937695659942198,-0.47516580850410084,-0.6975637505551366,0.1581694627771864,0.47063015550638626,0.30561720048190566,-0.5641054777730858,-0.29993215831014514,0.620338032114285,-0.1795709198000391,0.2943628842051665,-0.6517134690765549,0.4725425518116959,0.4419247033071257,0.5968329428505393,-0.13743301480951425
PEBBLES_S,-0.8850039410192105,0.07108701663484569,-0.11622521476081751,0.09137523586732188,-0.5828080537023711,-0.5292861236393926,0.8780761677026365,0.5306321121396179,-0.6160579103923443,0.8336147596497361,-0.6864509525368316,-0.0063237022935959085,-0.8840357726465093,0.40704937541008146,0.5626269401662694,-0.2188169366242085,0.5906300236438145,0.691808264153221,-0.8293050407569393,0.010598064683053597,-0.13602911086232178,-0.6157137748934277,1.0,-0.8343570524569902,0.7982724958895949,-0.8286543429403209,0.7963168670601876,0.7808902663347627,-0.5730194479089166,0.7214661116482691,-0.6954984011900407,-0.2771621977607608,-0.6176079126336494,-0.758772806818883,-0.6118397782611643,0.5925831113002097,0.7009399332810337,-0.03548660182697311,-0.7178705734942249,-0.3992246911635738,0.46154284786521027,-0.028551116317951798,-0.35146282088354047,0.7215549376728799,-0.632589753260836,0.8133455924672123,-0.6245772891821324,-0.5003734643311127,-0.8055990789602336,0.20935743469351634
PEBBLES_XL,0.7768906266069342,0.006044124061305277,0.3167817331576948,0.16749858233248352,0.3505875578208337,0.5228684145858031,-0.7169011805718221,-0.5854743800081056,0.634259846079283,-0.6273580559170178,0.6005110834712024,-0.2637809190757092,0.8531837227851208,-0.06524464546233304,-0.4260476735898736,-0.06363493843911541,-0.35511592333104863,-0.3257938426435898,0.8762561570063178,-0.37182745331534756,-0.19722524209641604,0.3504702680300068,-0.8343570524569902,1.0,-0.8275696574563158,0.8022741865997045,-0.6047532919367644,-0.5093869431252706,0.41942362921046483,-0.6089055635018339,0.5414658748223088,0.02681604855251937,0.37665205270575763,0.6911899541440127,0.6482442944987948,-0.5362717350393216,-0.6556509222494986,0.08417465342621382,0.7403991118977369,0.39007098267511753,-0.607243789278709,0.2535684997341832,0.011745125056796165,-0.7589601652770369,0.80936933351071,-0.7928797234142737,0.7177369221249693,0.44555156542107854,0.5048108873579591,-0.051587779183824255
PEBBLES_XS,-0.7440635400272865,-0.20410654062558048,-0.5353919366090656,0.026544190299357413,-0.6267411256815605,-0.1976048557014338,0.8704321037497369,0.8430428409745448,-0.9137680533902138,0.6357998260781674,-0.44560719342805444,-0.024232064258670315,-0.8305130023651318,0.21690666627017074,0.7743458237149412,0.13080994810858493,0.6851858302812908,0.4156697874558915,-0.8596683206195257,0.20530989759551257,-0.2685514070883033,-0.6940755442783505,0.7982724958895949,-0.8275696574563158,1.0,-0.7792198930216516,0.8048960333956806,0.6709621924348723,-0.7237321293577769,0.8519409506156891,-0.7848666507600435,-0.06163875335855632,-0.414446471609241,-0.8932897560346159,-0.879139456549453,0.613280700144467,0.7671828844239461,-0.048558384198820054,-0.8504540181304768,-0.36038010262279474,0.7907393109784717,-0.18165585803002227,-0.38578377441032613,0.5176155985939627,-0.8315898594636075,0.9582978958301704,-0.8456362211136017,-0.6845877198011522,-0.533802573563304,-0.05972934102226398
