product,fv_id,family,fold,spread_p50,ic_spearman,ic_pvalue,half_life,adf_p,mean_abs_res,std_res,n_ok,res_to_spread
GALAXY_SOUNDS_BLACK_HOLES,mean_5000,rolling_mean,B,16.0,0.01577131890691618,0.11480612415332718,1139.3844713512763,0.3590526424354412,514.2361629362936,390.6882587196537,9999,32.13976018351835
GALAXY_SOUNDS_BLACK_HOLES,median_50,rolling_median,A,14.0,-0.014616973558010476,0.1438528537828167,26.914235630926658,1.8280403660562992e-26,38.927925,50.373665656515165,10000,2.7805660714285714
GALAXY_SOUNDS_BLACK_HOLES,median_50,rolling_median,B,16.0,0.0015239424940006597,0.8788969575749703,24.633746728687136,2.0121520550842124e-28,42.95334533453345,54.896675962062005,9999,2.6845840834083408
GALAXY_SOUNDS_BLACK_HOLES,median_100,rolling_median,A,14.0,-0.015604736089794733,0.11867163469135043,57.8281570523637,9.967985919241621e-18,57.068525,73.4833503854402,10000,4.076323214285714
GALAXY_SOUNDS_BLACK_HOLES,median_100,rolling_median,B,16.0,0.008291240166969832,0.40710828029248874,47.04175896604984,1.0884724491651068e-18,58.68949394939494,74.8937228279721,9999,3.6680933718371835
GALAXY_SOUNDS_BLACK_HOLES,median_200,rolling_median,A,14.0,-0.013032287350482575,0.19253340198679111,122.78519950106121,2.3683967000535922e-08,83.05995,106.41993876138767,10000,5.932853571428572
GALAXY_SOUNDS_BLACK_HOLES,median_200,rolling_median,B,16.0,0.010619663156838247,0.28832177012375315,90.40051146646928,9.88059848572478e-08,79.65706570657066,101.22169639297726,9999,4.978566606660666
GALAXY_SOUNDS_BLACK_HOLES,median_500,rolling_median,A,14.0,-0.0023279087446720728,0.8159461527691122,307.1787741324258,0.012087659134431791,126.100525,167.10447288582486,10000,9.007180357142857
GALAXY_SOUNDS_BLACK_HOLES,median_500,rolling_median,B,16.0,0.012593245990701848,0.20797466823971222,214.84205847634135,0.0027880388238079173,117.33015801580159,151.28350536055424,9999,7.333134875987599
GALAXY_SOUNDS_BLACK_HOLES,median_1000,rolling_median,A,14.0,-0.002711368908334478,0.7863114335596616,671.9825449530551,0.23609971889701736,177.88095,229.5355902851233,10000,12.705782142857144
GALAXY_SOUNDS_BLACK_HOLES,median_1000,rolling_median,B,16.0,0.0076977734752163235,0.44150514753254044,467.0384605767867,0.095782210021157,174.00317531753174,224.49707467561683,9999,10.875198457345734
GALAXY_SOUNDS_BLACK_HOLES,median_2000,rolling_median,A,14.0,0.0006944106047545456,0.9446454490515184,2074.827472940093,0.7881727643557683,236.615175,299.8183239104714,10000,16.901083928571428
GALAXY_SOUNDS_BLACK_HOLES,median_2000,rolling_median,B,16.0,0.009632780013626586,0.3354814068023511,955.4572667991553,0.2858250111559728,295.79925492549256,355.64473596288207,9999,18.487453432843285
GALAXY_SOUNDS_BLACK_HOLES,ewma_10,ewma,A,14.0,-0.014043236179520194,0.16025415051216224,10.773651586816886,2.899081124697583e-29,25.557557234632377,31.989358833982813,10000,1.8255398024737413
GALAXY_SOUNDS_BLACK_HOLES,ewma_10,ewma,B,16.0,-0.001962069688256521,0.8444749023544648,10.120795738328102,3.429412966861973e-30,28.338283199991263,35.298528353518336,9999,1.771142699999454
GALAXY_SOUNDS_BLACK_HOLES,ewma_25,ewma,A,14.0,-0.016773159813347975,0.09349863237273938,28.60839382711592,5.745889670925954e-20,41.08421446272896,51.25556737956062,10000,2.9345867473377827
GALAXY_SOUNDS_BLACK_HOLES,ewma_25,ewma,B,16.0,0.006056481452858159,0.5448151400016531,24.140780924210624,1.372548706481078e-21,43.173304014639335,53.41743479891517,9999,2.6983315009149584
GALAXY_SOUNDS_BLACK_HOLES,ewma_50,ewma,A,14.0,-0.013667530750329138,0.17173627636155692,58.770728409169514,1.2126107646358993e-11,58.82860850171994,73.23626631669708,10000,4.202043464408567
GALAXY_SOUNDS_BLACK_HOLES,ewma_50,ewma,B,16.0,0.009480139578377464,0.3431959755789175,45.96665673657259,1.1016577211027627e-13,58.96085834228723,72.98146511042101,9999,3.685053646392952
GALAXY_SOUNDS_BLACK_HOLES,ewma_100,ewma,A,14.0,-0.008293525625160066,0.40695551925508855,119.06144947007553,3.0196323759665507e-06,82.9175153475404,103.9588965769423,10000,5.922679667681457
GALAXY_SOUNDS_BLACK_HOLES,ewma_100,ewma,B,16.0,0.01134857018179045,0.2565031591769675,89.5219641885197,1.2788733367775283e-07,80.63774795668347,100.54042426489235,9999,5.039859247292717
GALAXY_SOUNDS_BLACK_HOLES,ewma_200,ewma,A,14.0,-0.005711212314221637,0.567962704083692,245.1919603472575,0.003911867774744378,116.1715036419566,146.42293812555707,10000,8.297964545854043
GALAXY_SOUNDS_BLACK_HOLES,ewma_200,ewma,B,16.0,0.011467960908266095,0.25153329620567316,181.53173751355538,0.000660253874117598,112.97544175107163,141.6113386995071,9999,7.060965109441977
GALAXY_SOUNDS_BLACK_HOLES,ewma_500,ewma,A,14.0,-0.0025187186925238994,0.8011641328440884,679.2277467568356,0.2862295921944787,172.3707203055849,218.31325639256457,10000,12.312194307541779
GALAXY_SOUNDS_BLACK_HOLES,ewma_500,ewma,B,16.0,0.011049291778410634,0.2692594709620534,418.95688643406794,0.04729316862428143,201.21813690580322,224.74988002290644,9999,12.576133556612701
GALAXY_SOUNDS_BLACK_HOLES,ewma_1000,ewma,A,14.0,0.0002453943721952023,0.9804247733891084,1483.580522283274,0.7040536585256594,217.59153933237573,268.6298604448407,10000,15.542252809455409
GALAXY_SOUNDS_BLACK_HOLES,ewma_1000,ewma,B,16.0,0.012507162376426455,0.2111000705880114,654.9241465778704,0.14062755252509507,325.2892713323978,292.7805736276654,9999,20.330579458274862
GALAXY_SOUNDS_BLACK_HOLES,microprice_raw,microprice,A,14.0,0.0048406532700559415,0.6283804394567682,inf,0.0,8.829157844526021,11.11396920196728,10000,0.6306541317518587
GALAXY_SOUNDS_BLACK_HOLES,microprice_raw,microprice,B,16.0,0.024523445254772517,0.014195253734382324,inf,0.0,10.062923198392333,12.600222431748202,9999,0.6289326998995208
GALAXY_SOUNDS_BLACK_HOLES,microprice_ewma25,microprice_ewma,A,14.0,-0.016822959035169244,0.09252916541669656,28.617098874326302,5.798292271904055e-20,41.090502479045085,51.26090205777716,10000,2.9350358913603634
GALAXY_SOUNDS_BLACK_HOLES,microprice_ewma25,microprice_ewma,B,16.0,0.006066721688628391,0.5441352698438795,24.141147327587046,1.3676704068145366e-21,43.16952376315487,53.41455082535534,9999,2.6980952351971794
GALAXY_SOUNDS_BLACK_HOLES,microprice_ewma100,microprice_ewma,A,14.0,-0.008300870184603858,0.40654016905667445,119.07714622443167,3.0251362704144436e-06,82.92175882035315,103.96414647469804,10000,5.922982772882368
GALAXY_SOUNDS_BLACK_HOLES,microprice_ewma100,microprice_ewma,B,16.0,0.011345691159326718,0.25662383987648235,89.52478396069046,1.2785976781680767e-07,80.63821760289558,100.54099989494142,9999,5.039888600180974
GALAXY_SOUNDS_BLACK_HOLES,rangemid_200,range_mid,A,14.0,-0.00698582517779393,0.48486223714701204,97.25007150129757,1.0843539290768212e-06,79.637975,96.41777812024283,10000,5.688426785714285
GALAXY_SOUNDS_BLACK_HOLES,rangemid_200,range_mid,B,16.0,0.010353005039083764,0.3006002424595872,75.68823539057873,2.342302898428572e-08,77.85083508350836,94.14187278388178,9999,4.865677192719272
GALAXY_SOUNDS_BLACK_HOLES,rangemid_500,range_mid,A,14.0,-0.0038178620176139875,0.7026543260074409,246.5495662942678,0.004673462058077305,122.651,150.38041871962585,10000,8.760785714285714
GALAXY_SOUNDS_BLACK_HOLES,rangemid_500,range_mid,B,16.0,0.008230107737040386,0.41057585636913274,186.35120171660031,0.0015975982796621185,117.02835283528353,143.27619447608885,9999,7.3142720522052205
GALAXY_SOUNDS_BLACK_HOLES,rangemid_1000,range_mid,A,14.0,-0.00454071045946786,0.6498168616410954,544.7995534838702,0.20321014033830975,167.9125,208.41905387643902,10000,11.99375
GALAXY_SOUNDS_BLACK_HOLES,rangemid_1000,range_mid,B,16.0,0.009356101844794979,0.34954772784362503,385.4804710927518,0.059513564008553205,171.03500350035003,207.98906434138277,9999,10.689687718771877
GALAXY_SOUNDS_BLACK_HOLES,kalman_mle,kalman,A,14.0,0.004740114718930856,0.6355320832223346,0.15812745736929096,0.0,8.839142133997232,11.125457035887607,10000,0.6313672952855166
GALAXY_SOUNDS_BLACK_HOLES,kalman_mle,kalman,B,16.0,0.02455067257540952,0.014088161656799374,inf,0.0,10.075910179451567,12.61695859645635,9999,0.6297443862157229
GALAXY_SOUNDS_BLACK_HOLES,linreg_200,rolling_linreg,A,14.0,-0.01228609502234474,0.21925847414222496,41.68157989462296,6.298989927700564e-19,48.35883897989949,61.780114501264656,10000,3.454202784278535
GALAXY_SOUNDS_BLACK_HOLES,linreg_200,rolling_linreg,B,16.0,0.004575015909564217,0.6473663782104141,36.527850033874465,1.7027417170367082e-20,52.30378348890166,65.71056070062536,9999,3.2689864680563536
GALAXY_SOUNDS_BLACK_HOLES,linreg_500,rolling_linreg,A,14.0,-0.010622098945237298,0.2881870804084762,105.94070481593447,5.89337008236662e-07,79.76487870701402,98.35805034632435,10000,5.697491336215287
GALAXY_SOUNDS_BLACK_HOLES,linreg_500,rolling_linreg,B,16.0,0.016841768289751164,0.09218137906359927,73.7049638385431,2.0089374093797652e-09,75.23605524400135,92.479694834469,9999,4.702253452750084
GALAXY_SOUNDS_BLACK_HOLES,linreg_2000,rolling_linreg,A,14.0,-0.00505647217630929,0.6131464411745866,403.42162879729943,0.03722104024221528,158.37766710482742,192.9306155213192,10000,11.312690507487673
GALAXY_SOUNDS_BLACK_HOLES,linreg_2000,rolling_linreg,B,16.0,0.005130264052014683,0.6079932966720536,442.7753709060205,0.1784719492058422,141.8042810002611,187.97292206902057,9999,8.86276756251632
GALAXY_SOUNDS_BLACK_HOLES,quad_500,rolling_quadratic,A,14.0,-0.016005878247749003,0.10948986706902795,72.73281309704413,1.0218619076976258e-12,65.55514423470959,81.53710005244717,10000,4.6825103024792565
GALAXY_SOUNDS_BLACK_HOLES,quad_500,rolling_quadratic,B,16.0,-0.0039898327317281455,0.6899558120843028,57.829354978496866,3.769759612651206e-14,65.24363560662248,82.55253428809526,9999,4.077727225413905
GALAXY_SOUNDS_BLACK_HOLES,quad_2000,rolling_quadratic,A,14.0,-0.0004049729395668296,0.9677006990021423,244.1111453149997,0.0019410856953711692,117.65260890151691,153.79305600415185,10000,8.403757778679779
GALAXY_SOUNDS_BLACK_HOLES,quad_2000,rolling_quadratic,B,16.0,0.01043619394213854,0.2967329092755192,184.74634060704037,0.0007043658128260605,112.8556329881491,142.57464647310516,9999,7.0534770617593185
GALAXY_SOUNDS_BLACK_HOLES,ar1_dx,ar_diff,A,14.0,0.004710836033689151,0.6376212198286538,0.16664036798797613,0.0,8.839245605901072,11.12553566548633,10000,0.6313746861357908
GALAXY_SOUNDS_BLACK_HOLES,ar1_dx,ar_diff,B,16.0,0.02423489120008365,0.015375102261819642,inf,0.0,10.08444241080139,12.626273435665894,9999,0.6302776506750869
GALAXY_SOUNDS_BLACK_HOLES,ar2_dx,ar_diff,A,14.0,0.004717120038518801,0.6371725906969932,0.16666166907832905,0.0,8.83877907507522,11.125212906268743,10000,0.6313413625053729
GALAXY_SOUNDS_BLACK_HOLES,ar2_dx,ar_diff,B,16.0,0.024061324110639607,0.0161256332576466,inf,0.0,10.086146891431953,12.627552962392304,9999,0.6303841807144971
GALAXY_SOUNDS_BLACK_HOLES,ar3_dx,ar_diff,A,14.0,0.004706871472700652,0.6379043270047613,0.1666714181928047,0.0,8.840739656665114,11.126337238645261,10000,0.6314814040475082
GALAXY_SOUNDS_BLACK_HOLES,ar3_dx,ar_diff,B,16.0,0.02423021790176347,0.015394900471725918,inf,0.0,10.087225705812719,12.632125446825095,9999,0.6304516066132949
GALAXY_SOUNDS_BLACK_HOLES,ar5_dx,ar_diff,A,14.0,0.004790981573232999,0.6319094502149936,0.16636019438286107,0.0,8.841278496321136,11.126676868357288,10000,0.6315198925943669
GALAXY_SOUNDS_BLACK_HOLES,ar5_dx,ar_diff,B,16.0,0.024496744251624666,0.014300972500515029,inf,0.0,10.089621450246991,12.633267546712537,9999,0.6306013406404369
GALAXY_SOUNDS_BLACK_HOLES,holt,holt,A,14.0,-0.011498125108479168,0.2502646618959959,14.684130262092616,4.042757716834227e-28,29.388856804779085,37.07298459689381,10000,2.0992040574842203
GALAXY_SOUNDS_BLACK_HOLES,holt,holt,B,16.0,-0.0031333663785558506,0.754065992527559,13.686011705795288,1.3860434436576597e-28,32.53750662055941,40.80245709781585,9999,2.0335941637849633
GALAXY_SOUNDS_BLACK_HOLES,lattice_1,lattice,A,14.0,0.004321023414773414,0.6657048247335298,inf,0.0,8.8416,11.13080886548682,10000,0.6315428571428571
GALAXY_SOUNDS_BLACK_HOLES,lattice_1,lattice,B,16.0,0.02459257083196338,0.013924757452892378,inf,0.0,10.074857485748575,12.620264353085384,9999,0.629678592859286
GALAXY_SOUNDS_BLACK_HOLES,lattice_2,lattice,A,14.0,0.00492153477903889,0.622652232657358,inf,0.0,8.8534,11.146532197952869,10000,0.6323857142857143
GALAXY_SOUNDS_BLACK_HOLES,lattice_2,lattice,B,16.0,0.02426515188536047,0.015247445769705756,inf,0.0,10.084958495849586,12.636727930983218,9999,0.6303099059905991
GALAXY_SOUNDS_BLACK_HOLES,lattice_5,lattice,A,14.0,0.007875248892391763,0.4310251274449962,inf,0.0,8.9113,11.217249355791285,10000,0.6365214285714286
GALAXY_SOUNDS_BLACK_HOLES,lattice_5,lattice,B,16.0,0.022710036842446667,0.02315308837367368,inf,0.0,10.146964696469647,12.700784832598867,9999,0.6341852935293529
GALAXY_SOUNDS_BLACK_HOLES,markov_10,markov,A,14.0,0.004467612743291973,0.6550861540017132,inf,0.0,8.843097470033982,11.130746334717255,10000,0.6316498192881416
GALAXY_SOUNDS_BLACK_HOLES,markov_10,markov,B,16.0,0.024576545813100793,0.013987056792363582,inf,0.0,10.076209182733791,12.621566522300794,9999,0.629763073920862
GALAXY_SOUNDS_BLACK_HOLES,markov_20,markov,A,14.0,0.003918426227258243,0.6952095836954278,inf,0.0,8.848285755394178,11.136816106756978,10000,0.6320204110995842
GALAXY_SOUNDS_BLACK_HOLES,markov_20,markov,B,16.0,0.024911385230940757,0.012735218251243753,inf,0.0,10.075235519312885,12.620215878903267,9999,0.6297022199570553
GALAXY_SOUNDS_BLACK_HOLES,markov_50,markov,A,14.0,0.0036707143207065297,0.7135990409552783,inf,0.0,8.862521829914709,11.155536229461543,10000,0.6330372735653363
GALAXY_SOUNDS_BLACK_HOLES,markov_50,markov,B,16.0,0.024772136740225468,0.013243243411016493,inf,0.0,10.081137816832012,12.625951771997029,9999,0.6300711135520007
GALAXY_SOUNDS_BLACK_HOLES,ofi_lag1,ofi_corrected,A,14.0,0.0044838320357576495,0.653915481366891,inf,0.0,8.838391145511673,11.125087683751618,10000,0.6313136532508338
GALAXY_SOUNDS_BLACK_HOLES,ofi_lag1,ofi_corrected,B,16.0,0.024707361757762655,0.013485609644039716,inf,0.0,10.074689018847746,12.618252399700703,9999,0.6296680636779841
GALAXY_SOUNDS_BLACK_HOLES,mid_anchor,anchor,A,14.0,0.0046369323256001335,0.6429072963703496,inf,0.0,8.83675,11.124734251994516,10000,0.6311964285714285
GALAXY_SOUNDS_BLACK_HOLES,mid_anchor,anchor,B,16.0,0.024673224433306447,0.013614910228689188,inf,0.0,10.074657465746574,12.619660661621792,9999,0.6296660916091609
GALAXY_SOUNDS_DARK_MATTER,mean_50,rolling_mean,A,13.0,-0.011951274344463447,0.23207893906052643,24.325446264597343,9.43166282331978e-23,35.432212,44.440596382343514,10000,2.725554769230769
GALAXY_SOUNDS_DARK_MATTER,mean_50,rolling_mean,B,13.0,-0.006043572543783814,0.5456727894812479,23.880362100704733,1.0745590438711938e-24,34.43793279327933,43.086476069978865,9999,2.649071753329179
GALAXY_SOUNDS_DARK_MATTER,mean_100,rolling_mean,A,13.0,-0.019465366091818988,0.0515973864671459,53.620648083223706,2.691655710402427e-12,53.055367999999994,65.4999633695351,10000,4.081182153846154
GALAXY_SOUNDS_DARK_MATTER,mean_100,rolling_mean,B,13.0,-0.0066819834293239625,0.5040768749684928,49.4858350545938,1.167702900917257e-13,49.28094709470947,61.545609100531934,9999,3.7908420842084207
GALAXY_SOUNDS_DARK_MATTER,mean_200,rolling_mean,A,13.0,-0.014513025804554337,0.14672485107098196,111.71976675271935,1.6855066568078227e-06,77.3522735,94.60024243217269,10000,5.950174884615384
GALAXY_SOUNDS_DARK_MATTER,mean_200,rolling_mean,B,13.0,0.006648294353450417,0.5062293269198704,93.08300746381522,7.16023038578988e-08,66.36628112811282,83.77723404524883,9999,5.105098548316371
GALAXY_SOUNDS_DARK_MATTER,mean_500,rolling_mean,A,13.0,-0.00471136464645977,0.6375834758662597,256.7457707499928,0.0048351659712770785,119.3915568,143.2528384759088,10000,9.183965907692308
GALAXY_SOUNDS_DARK_MATTER,mean_500,rolling_mean,B,13.0,0.002897890635654144,0.7720159525594518,208.5809811196124,0.0011380585849121714,103.78908080808081,124.08157556568173,9999,7.983775446775447
GALAXY_SOUNDS_DARK_MATTER,mean_1000,rolling_mean,A,13.0,0.004167311757663448,0.6769118337046098,450.7227571434652,0.06550109920771846,161.9012217,189.38218622113106,10000,12.453940130769231
GALAXY_SOUNDS_DARK_MATTER,mean_1000,rolling_mean,B,13.0,0.0019816318146422774,0.842944374855445,432.7295563580025,0.0610777135922201,147.854698619862,176.34308378118766,9999,11.373438355374
GALAXY_SOUNDS_DARK_MATTER,mean_2000,rolling_mean,A,13.0,0.013712747934958384,0.17032264198369165,519.2161840102054,0.10433412909592044,173.330146875,201.92403932485894,10000,13.333088221153846
GALAXY_SOUNDS_DARK_MATTER,mean_2000,rolling_mean,B,13.0,0.009842819101318673,0.3250498856825536,707.4925232834769,0.28652421056286725,178.0094302930293,207.62249056250016,9999,13.693033099463793
GALAXY_SOUNDS_DARK_MATTER,mean_5000,rolling_mean,A,13.0,0.009816341952353516,0.32632891932181124,953.9741618744305,0.3453577881723035,234.30145926999998,272.58722947770394,10000,18.023189174615382
GALAXY_SOUNDS_DARK_MATTER,mean_5000,rolling_mean,B,13.0,0.014797423000694969,0.13898955380717642,881.9177899660496,0.32975408304749976,283.00883634363436,247.13993409090423,9999,21.769910487971874
GALAXY_SOUNDS_DARK_MATTER,median_50,rolling_median,A,13.0,-0.009758198634818721,0.3292026894018028,25.79683892608565,5.858321627529619e-24,35.798075,46.262839148817655,10000,2.7536980769230768
GALAXY_SOUNDS_DARK_MATTER,median_50,rolling_median,B,13.0,-0.00813546913531886,0.4159784481283904,25.409162979390583,2.9673757214379306e-26,34.93849384938494,44.97457153440786,9999,2.6875764499526875
GALAXY_SOUNDS_DARK_MATTER,median_100,rolling_median,A,13.0,-0.020960654785536315,0.036079200745308695,58.257446231537116,1.4692010220517206e-13,54.039875,68.81218011314839,10000,4.156913461538462
GALAXY_SOUNDS_DARK_MATTER,median_100,rolling_median,B,13.0,-0.008023857687996528,0.42240358600014805,52.99990322625673,3.60787796794197e-18,50.22529752975298,64.31524509889485,9999,3.8634844253656135
GALAXY_SOUNDS_DARK_MATTER,median_200,rolling_median,A,13.0,-0.014994719246439784,0.13377799172355095,120.93388178902084,1.7396151898588126e-06,78.669,98.89161259013576,10000,6.051461538461538
GALAXY_SOUNDS_DARK_MATTER,median_200,rolling_median,B,13.0,0.0037188139847042626,0.7100286593011249,100.1183055108962,1.957529657293623e-08,67.44719471947195,87.48841121020398,9999,5.188245747651688
GALAXY_SOUNDS_DARK_MATTER,median_500,rolling_median,A,13.0,-0.006299192112760853,0.5287948782157119,287.0409526207235,0.008381661896890314,123.27575,151.67164092069913,10000,9.48275
GALAXY_SOUNDS_DARK_MATTER,median_500,rolling_median,B,13.0,0.005191534918609626,0.6037146265397034,219.23733938802647,0.0014629268307232125,104.50327532753275,127.76652752087239,9999,8.038713486733288
GALAXY_SOUNDS_DARK_MATTER,median_1000,rolling_median,A,13.0,0.00222190368946929,0.8241870990457232,482.4495376496139,0.07836227093338793,163.994325,196.63884580117778,10000,12.614948076923078
GALAXY_SOUNDS_DARK_MATTER,median_1000,rolling_median,B,13.0,0.0022677406568775075,0.8206300675837277,461.1275270208323,0.07443427211637482,148.43209320932093,182.08363159574031,9999,11.417853323793917
GALAXY_SOUNDS_DARK_MATTER,median_2000,rolling_median,A,13.0,0.014029410915998968,0.16066612302573932,504.09502728510626,0.09517261951111361,170.719325,199.2794443659942,10000,13.132255769230769
GALAXY_SOUNDS_DARK_MATTER,median_2000,rolling_median,B,13.0,0.009897894949177258,0.32234986379128616,765.1583771744262,0.3000852623529549,179.3114811481148,221.01024178807535,9999,13.793190857547293
GALAXY_SOUNDS_DARK_MATTER,ewma_10,ewma,A,13.0,-0.006990431391330838,0.4845743461291527,10.363483614791171,4.6990573645533715e-30,23.66106961529984,29.58257365153464,10000,1.8200822780999877
GALAXY_SOUNDS_DARK_MATTER,ewma_10,ewma,B,13.0,-0.007056342791695388,0.4804869604764536,10.22281704100256,4.786515332570533e-30,22.999682142509048,28.624022572512708,9999,1.7692063186545421
GALAXY_SOUNDS_DARK_MATTER,ewma_25,ewma,A,13.0,-0.015542555204338062,0.120147426012225,28.111730503184493,3.606697983623097e-19,38.425394754433526,47.67688590141187,10000,2.9557995964948867
GALAXY_SOUNDS_DARK_MATTER,ewma_25,ewma,B,13.0,-0.0059298111434284775,0.5532597597368716,26.090587373881647,1.471042348395285e-20,36.00550629243746,44.839467578362765,9999,2.769654330187497
GALAXY_SOUNDS_DARK_MATTER,ewma_50,ewma,A,13.0,-0.015680613760056847,0.11689005971642759,58.351119053365174,5.1789112146800726e-11,55.51133618453784,68.32133457913896,10000,4.270102783425988
GALAXY_SOUNDS_DARK_MATTER,ewma_50,ewma,B,13.0,-0.00046905034763542375,0.962595455986277,50.406836836106166,6.631219697870851e-13,49.68056958348818,61.872384233116975,9999,3.8215822756529367
GALAXY_SOUNDS_DARK_MATTER,ewma_100,ewma,A,13.0,-0.010328980818694872,0.3016991373424633,114.07865066633634,4.058023120537286e-06,78.13856659009947,95.3956019673057,10000,6.0106589684691905
GALAXY_SOUNDS_DARK_MATTER,ewma_100,ewma,B,13.0,0.0021801907202949637,0.8274437793038986,95.22162936170933,1.6816530768485438e-07,69.06898379971013,84.51987292869764,9999,5.312998753823856
GALAXY_SOUNDS_DARK_MATTER,ewma_200,ewma,A,13.0,-0.0038394010021092885,0.7010573695818851,204.52264068154895,0.0010800406056374918,107.4948188777202,127.68862941450521,10000,8.268832221363093
GALAXY_SOUNDS_DARK_MATTER,ewma_200,ewma,B,13.0,0.002821145668778926,0.7778930918762881,181.31145219287845,0.00039577915100874833,96.4314239922178,115.63595737075342,9999,7.417801845555216
GALAXY_SOUNDS_DARK_MATTER,ewma_500,ewma,A,13.0,0.006599024398643615,0.5093647705703022,361.6825412570495,0.029560775261558887,144.54067444928435,169.28834369517418,10000,11.11851341917572
GALAXY_SOUNDS_DARK_MATTER,ewma_500,ewma,B,13.0,0.005992888500514081,0.5490466267467461,380.44803941653703,0.044987416126683985,139.2757341623414,162.3144870188831,9999,10.7135180124878
GALAXY_SOUNDS_DARK_MATTER,ewma_1000,ewma,A,13.0,0.011486087345054161,0.25076096186294394,527.0684014794217,0.10576637536271138,178.09616056864658,204.54105046204978,10000,13.69970465912666
GALAXY_SOUNDS_DARK_MATTER,ewma_1000,ewma,B,13.0,0.010176193848095821,0.3089310243424924,545.4589109645142,0.15121183257267906,185.40130900014927,189.70950945791165,9999,14.261639153857637
GALAXY_SOUNDS_DARK_MATTER,microprice_raw,microprice,A,13.0,0.026164409268825316,0.00888202959361595,inf,0.0,8.361790778919502,10.467529895573106,10000,0.6432146753015002
GALAXY_SOUNDS_DARK_MATTER,microprice_raw,microprice,B,13.0,0.012290633279832682,0.21911131309492163,inf,0.0,8.111594497058928,10.168921242568572,9999,0.6239688074660713
GALAXY_SOUNDS_DARK_MATTER,microprice_ewma25,microprice_ewma,A,13.0,-0.015536390640335528,0.12029451420673082,28.113133901975544,3.603812340529081e-19,38.423967458521275,47.67532288857035,10000,2.9556898045016364
GALAXY_SOUNDS_DARK_MATTER,microprice_ewma25,microprice_ewma,B,13.0,-0.005935776052289365,0.5528606676157953,26.09755203744266,1.4784047604516673e-20,36.00753151292028,44.84273470408603,9999,2.769810116378483
GALAXY_SOUNDS_DARK_MATTER,microprice_ewma100,microprice_ewma,A,13.0,-0.010325347144210326,0.30186924499799483,114.07769443380222,4.056467894358821e-06,78.13659272886447,95.39392623048359,10000,6.0105071329895745
GALAXY_SOUNDS_DARK_MATTER,microprice_ewma100,microprice_ewma,B,13.0,0.0021811083644116156,0.8273722938607652,95.23159365150988,1.6837571589724876e-07,69.07093514840409,84.52282048024286,9999,5.313148857569545
