product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
OXYGEN_SHAKE_CHOCOLATE,0.012793695283048885,0.0039005492174856455,0.012104363315449345,0.0037962935736420658,0.001282270814312161,0.0003782249420679977,-0.010893099436339718,0.002791730217217769,0.002817038052121039,-0.005485806406304834,1.0,0.00918458618036757,0.006776570793153752,0.006643705650532766,0.003176624512951636,0.001514267822478614,-0.001716844485233496,0.0017421524290293857,0.004967320381306811,0.0030925184352906766,-0.007965344741517142,-0.003933028066074037,0.0045758067914962695,0.0013971486970949215,0.0035651237850956616,-0.0004616776005019909,0.006461991442023629,0.009690607528157997,-0.006981591168852328,0.011992127286642732,0.0032086435830552245,-0.0008422459390733414,0.00939293678118967,0.006176302738306297,-0.0008583028308202737,0.017761948032111043,0.0202060698229702,0.009939584227484815,0.012417246509930606,0.010675255471139466,-0.002248495909017466,0.002372775513611897,0.0036967422406753,-0.00355969799018433,0.005272868674571371,0.011762186567160486,0.0068871033974952835,0.0030376486565108075,0.005403509925960414,0.007604738413649026
OXYGEN_SHAKE_EVENING_BREATH,0.021647516027867644,0.012491575206145276,0.005918779766974536,0.010827120040214595,0.007050853988493407,0.000987550944756744,0.005970450037135755,-0.007853812976462244,-0.0030671271079041602,0.0021281059480623686,0.00918458618036757,1.0,0.006958073217187,0.005392790450853768,0.008811541375152105,0.006274578684080645,0.004541597852917402,0.011093886715155923,-0.004206306653276758,0.007236525014699347,-0.0003947828459155866,0.0009693542843933016,0.003128246822702025,-0.0033468494387181346,-0.0010516536213991754,0.004411499822984592,-0.001768764664297361,-0.0008045385924527483,0.005312437421955764,0.0033445412207067237,0.008344924050507014,-0.0004686833241605869,0.00704904705696809,-0.0009823266447532672,-0.00251821937366208,0.012079924421307914,0.007286372384707091,0.014420154616666809,0.007227088115706408,0.014781594203057222,0.004610865083060867,0.005210699198362033,0.008033145604090018,0.008941276410538138,0.0007265894737837651,0.015178965499607493,0.012978325338015647,-0.0033677108060566683,-0.0015376475162799227,0.012935095128344558
OXYGEN_SHAKE_GARLIC,0.016325995443109313,0.014160400285774385,0.00864617262611278,-0.0029096156180294743,0.008595134689593227,0.0013663087821450509,0.006464508170168243,0.00027732130233310947,0.00990539467878885,-0.0017499398009221696,0.006776570793153752,0.006958073217187,1.0,0.0031921088204575855,0.01300188887305818,0.01345671876433251,-9.155149887010136e-05,0.010174420771593678,0.005487691315359895,0.005846338011892674,0.0009284975404532642,0.0035874368424258273,0.0011644111034684976,-0.004429838957332335,0.00555464584515816,-0.0006739810425206207,-0.004928450418984336,0.005724987689942601,0.007945031085510949,-0.001486127651865071,0.008496954527815728,-0.002278764232337595,0.0055462089366971725,0.016828611413351326,0.006910698531359333,0.017414230797054887,0.007769786990604934,0.020026860599206928,0.0014210243103736967,0.011630175214660502,-0.003978243210966008,-0.0017500346101161281,-0.006285063961989473,0.0006245747407621379,-0.005214166128481822,0.008987023309712988,0.006595072940653253,0.010756589645149105,-0.006939821344697506,-0.0036738431349970977
OXYGEN_SHAKE_MINT,0.008023714723917257,0.008306469839731528,0.008255819937562735,-0.0019296481763863664,0.0064712840316573615,0.003049663935849408,0.004019624683884559,-0.01189784281107076,-0.0014355401125204404,0.00023741210603674633,0.006643705650532766,0.005392790450853768,0.0031921088204575855,1.0,0.007159148928150823,-0.00031830307623374315,0.002000304825845249,0.00936488293428888,0.006544325827944241,-0.004754458062687848,-0.008346752074065475,0.009177433959743499,-0.0005697011569255393,-0.002646848802689123,0.004288264701721997,0.0055788919457750545,-0.0007246734897678069,0.0033153308142867275,0.003436339844045521,0.006374974227544928,-0.003868007767624175,0.007605285010773131,0.01602789408014931,0.0024891762395906356,0.008349892132617538,-0.001094137463514367,0.016167440114463708,0.016509822323972505,0.010582388890693023,0.02802211423870634,0.001281175278211181,0.0077052622331032425,0.008448694835126743,0.009863412754351998,0.001229970452623952,0.0011013715198916342,0.011328432649473641,-0.004942836422732273,0.012298458235251022,0.011863104616834081
OXYGEN_SHAKE_MORNING_BREATH,0.0020855927754274586,0.0059882438051476194,0.004586743358609435,0.008421632545967622,0.012885212229523834,-0.0012542916380131736,-0.010379320368760244,-0.004047261379339336,-0.0011798185041865285,-0.0032680827513233953,0.003176624512951636,0.008811541375152105,0.01300188887305818,0.007159148928150823,1.0,0.011721226370809058,0.010112467471527503,0.009364737568480665,0.00934202168225294,-0.004500984824466625,-0.009821455933791448,0.005672632644706349,0.0013342396150746547,0.005089881371985747,-0.004960031169775728,0.007542360717605949,0.0007691936093121436,0.012492062902798445,0.0027125969340045055,-0.0036443210837907403,0.005920760412999165,0.011236389445222846,0.006097224356281603,-0.0004052973180816801,0.0025970129625996485,0.021649934007690105,0.010006623964315254,0.016660610352003634,0.004044669536282846,0.007109795903614053,0.005337408344948342,0.008708221090468399,0.007242886831840459,0.010112634644563514,-0.0016048423248252964,-0.001502424614477188,0.00882545438300886,0.0028995526630018866,0.0009747052199690447,0.011055425710651533
PANEL_1X2,0.0023595065501973147,0.008383614206827757,-0.0032624930889393897,0.009137361472761845,0.0018320823465516754,-0.0029120314258254147,-0.003207173053385496,-0.004966573806820385,-0.001346336861365411,0.0041466580487628715,0.001514267822478614,0.006274578684080645,0.01345671876433251,-0.00031830307623374315,0.011721226370809058,1.0,0.005337500651813012,0.010296664112573423,0.004407049976831351,0.007979945025457557,0.005517212477582944,0.0010956500523372442,-0.00043713572679924536,-0.006850920643160035,0.007802852665976479,-0.002704551971572751,-0.0021816450271195187,0.013374108818130996,0.008846086500772718,0.0023908794915810977,0.015106164655844575,0.007308523483895766,0.005609243093667135,-0.002023704371730125,0.0033616050861131203,0.006560226121260244,0.020945992907958903,0.009917440856036602,0.014200128698463675,0.018610759096228675,0.0035413654849346297,0.007758957130813904,-0.0011036233682607947,0.005854899119180317,0.0034627105152621575,0.005827790876955939,0.0024809721507857243,0.010621330300386993,0.012973186081087312,0.01000986743291807
PANEL_1X4,0.002805431686738927,0.007389530876950044,0.0019045433104939856,0.0034705984111944037,-0.0004875508084149418,-0.006628007371255649,-0.005319090400127835,-0.0019477358469687908,-0.003104189267486624,-0.002195991790635903,-0.001716844485233496,0.004541597852917402,-9.155149887010136e-05,0.002000304825845249,0.010112467471527503,0.005337500651813012,1.0,0.005388861903144261,0.010233337583237136,-3.378067611162759e-05,-0.005358545393529125,0.007915421622707397,-0.00900016642839833,0.002245289081456425,0.0014668125494466777,0.0022767932572859647,0.004275220090622672,-0.0009862707209820647,-0.005902543144957059,0.01108497992545028,0.0009437019448985735,0.005692181475932701,0.00903659173086196,0.0062001690029919645,-0.002749542871959863,0.014169897269862999,0.009347737736071277,0.008226723596360947,0.007406377850919376,0.0030531625056652743,-0.0012189770059368274,0.003150577493993922,0.0005021488100524442,0.00538725936762165,0.0012546817965177898,0.014882164797587912,0.004459039985029567,-0.0008062596417368768,0.0013968026111448484,0.010314754243875056
PANEL_2X2,0.0017129843258887239,0.0016044435989100894,0.0027594202091402987,0.01034475546625275,-0.008315519074534145,0.005371847556646597,0.004776093587209274,0.004256761530451623,-0.0016651266811372543,0.006009568180237059,0.0017421524290293857,0.011093886715155923,0.010174420771593678,0.00936488293428888,0.009364737568480665,0.010296664112573423,0.005388861903144261,1.0,-0.007716655391998141,0.0014157453740370816,0.001379075752490569,0.0023154893590179243,-0.003932629916400356,-0.006911818942104776,0.01181356728200738,0.003345477506116402,-0.0018335535096912457,-0.0045630497400147635,0.0008518008660183553,-4.302705040980921e-05,0.00490130667668694,0.0033355144573022117,-0.004227438696076392,-0.003842472228717109,-0.000512470253153429,0.011948659410888076,0.0070362810120421755,0.005655113987040662,0.007349591636512234,0.0057510280455284855,-0.001535245955164925,0.004575132169199531,0.0018570644239376578,-0.0005387303961727663,-0.0006496977178970961,0.0032232678837439844,0.000520648857116088,-0.006312029146745954,0.005778281829487896,-0.001676667741975603
PANEL_2X4,-0.008770572569754043,0.018171537296764857,0.008148679520664764,0.014791793706613475,0.008460761777448837,0.0044115892618847045,-0.0022068089279948895,-0.0033305388016271515,-0.0016777198766474261,0.004056937485483145,0.004967320381306811,-0.004206306653276758,0.005487691315359895,0.006544325827944241,0.00934202168225294,0.004407049976831351,0.010233337583237136,-0.007716655391998141,1.0,0.005977967177818996,0.0025719828307019426,0.006763534850133189,0.003410233261467046,-0.005776409990728911,0.0007437658068387106,0.010418249722701375,-0.0009153225673623752,-0.0032202433277298045,0.010616962178930866,0.0017468805467124359,-0.0011779704900385646,0.010662435220126384,0.007251497557039512,0.004806730295035469,0.00547649593136093,0.011020250772657956,0.01246832427949181,0.011743394238570088,0.007072091293914524,0.011385405320884097,0.012454565093157897,0.007707543970504297,0.003148864307832571,0.00751195024720666,0.005493301741918083,0.008720817331610621,0.012938243662505101,0.014383164232424344,0.005596315901279266,0.013008572954587256
PANEL_4X4,0.005195407546072839,-0.002371629153819922,0.004904702183500731,-5.4951359290942887e-05,0.0092681097179369,0.003329170857683824,-0.004873648615247999,-0.006501106462366368,0.005990411443857763,-0.0008524940341377191,0.0030925184352906766,0.007236525014699347,0.005846338011892674,-0.004754458062687848,-0.004500984824466625,0.007979945025457557,-3.378067611162759e-05,0.0014157453740370816,0.005977967177818996,1.0,0.006466790726147323,-0.005540530369711466,-0.0034636986314337636,0.0013122805399080853,-0.002060647432500786,-0.0003633700993918337,-0.002328489782161413,-0.007107856313117256,0.010509979851548881,0.0030151572856786176,0.003901810174952853,0.007898034161155018,0.011956882744066612,0.0017475705269629563,0.008440971474895207,0.004729494134801153,0.006497255280212476,0.010202734913626492,0.00616637191392462,0.016373838315023446,0.0004068150716396931,-0.0069577718416903985,-0.0006664950357665128,0.009014717409341072,0.0020066837207385183,0.006566907128029736,0.00824630493080516,0.005756650328049252,-0.0017612305457805465,0.00013219152443808897
PEBBLES_L,0.0013491135657632096,0.007046420954490342,0.001600086613963127,0.0004279820918928834,0.003776278923105161,0.0016391734171025635,-0.0017830537369544412,-0.006144287734184034,0.0031353194122845382,0.004841652669729965,-0.007965344741517142,-0.0003947828459155866,0.0009284975404532642,-0.008346752074065475,-0.009821455933791448,0.005517212477582944,-0.005358545393529125,0.001379075752490569,0.0025719828307019426,0.006466790726147323,1.0,0.010830890680833684,0.006598494848502091,-0.5000250243991764,0.005006624482707804,0.006130212161470937,-0.0004098784535595824,0.010443332423171534,-8.161057293452883e-05,-0.004619784475261749,0.002257561310357167,-0.003118647528157045,-0.0011036406482088565,0.0026016440299033577,-0.008029875188234668,0.0025386831295145245,0.01053811556702714,-0.006821787593997699,0.007967993906516698,-0.0010946355238632766,-0.0002708173083688072,0.0008956552486496018,-0.004536575528507277,0.0010213703813540945,-0.002185668872070923,0.005229348562343828,0.00491669973899196,0.007754187286566078,-0.004096657825538025,-0.0018243507688941868
PEBBLES_M,0.0002698686153464433,0.0021974026046404065,0.0029179180141655848,0.009316619081231261,-0.0035504192848486178,-0.00841574181522,0.005057061696325959,0.004661446619247754,0.001621444787720576,-0.006702022165447551,-0.003933028066074037,0.0009693542843933016,0.0035874368424258273,0.009177433959743499,0.005672632644706349,0.0010956500523372442,0.007915421622707397,0.0023154893590179243,0.006763534850133189,-0.005540530369711466,0.010830890680833684,1.0,0.012586281903320276,-0.511539238496931,0.014598624179160599,0.004483720446303495,-0.0023833024106255808,0.007822168459368714,0.00439708979189381,0.005058745319783824,-0.00777800582156067,0.0006441231192389762,-0.0037926523927280984,-0.007704826889672051,-0.00739835122776149,-0.010535581334806449,-0.00809044207990406,0.008772528485522436,-0.009095826976880295,0.009258603035277332,-0.009756360976866583,0.0017749393622925875,0.00027570981078384486,-0.0066465666935237675,0.004032911661230722,0.0028480159403116235,0.01107649929423451,-0.005245841438645138,-0.0026223674760270147,0.005962786287580684
PEBBLES_S,0.0022837262188362003,0.004572898130582475,-0.009268651351213684,-0.009499392503595765,-0.017779707985417472,0.0034346123274432297,-0.006543606482371509,-0.004279924463199496,-0.004984098833342357,0.0019118936637571619,0.0045758067914962695,0.003128246822702025,0.0011644111034684976,-0.0005697011569255393,0.0013342396150746547,-0.00043713572679924536,-0.00900016642839833,-0.003932629916400356,0.003410233261467046,-0.0034636986314337636,0.006598494848502091,0.012586281903320276,1.0,-0.4956258053732605,-0.006583211148164688,-0.004754970419801648,-0.0020346902525463137,-0.002732898112482086,-0.004796686052951082,-0.0012153394406786322,0.004982564627568415,0.0036694706033329008,0.009112668692584912,-0.003820057394163458,-0.00010151813787293479,0.0005281194843571485,0.0006996879088412635,0.0010055150324573125,-0.00012092743974928759,-0.0015629095419670256,0.0067504453476269115,0.004572046280914732,0.007016432443565565,0.0010407687153787437,-0.00515883318665232,-0.001121613180884165,0.0018815634504015001,-0.010170504161816921,-0.005337480894157761,0.0005864494582658704
PEBBLES_XL,-0.00020012440607031296,-0.00827243678700634,-0.002447629588959223,-0.0013913301101696716,0.009486243585617152,0.0049961751487424,0.0028340329118641647,0.0024470985437712307,-0.004056812214693286,0.0020074458872384147,0.0013971486970949215,-0.0033468494387181346,-0.004429838957332335,-0.002646848802689123,0.005089881371985747,-0.006850920643160035,0.002245289081456425,-0.006911818942104776,-0.005776409990728911,0.0013122805399080853,-0.5000250243991764,-0.511539238496931,-0.4956258053732605,1.0,-0.49728893789530015,-0.003250744868455158,-0.0006066116799140458,-0.00045753933097174445,0.0016218121362275935,0.007106654944573803,-0.000696687601588792,0.00016607536767925573,-0.0036188688565247373,0.003432597409487324,0.007324679606615197,-0.002111993091852802,2.8587177244369724e-05,-0.0017368140573911879,0.0019451831411853213,0.003842360598883701,0.0015481611778636298,-0.007082075819611793,-0.005448066768128495,0.003953050792226108,0.009340868897751459,-0.004437411677202567,-0.004694143186645665,0.0064657447119508965,0.010982350063767144,-0.005964515186964931
PEBBLES_XS,-0.004493082562542809,0.0013638474518325222,0.011799993330942163,0.0028129696002742624,-0.003507426573367475,-0.00804546946379015,-0.002187644771361072,0.0019433543751156486,0.00866037118226703,-0.0046096221319193754,0.0035651237850956616,-0.0010516536213991754,0.00555464584515816,0.004288264701721997,-0.004960031169775728,0.007802852665976479,0.0014668125494466777,0.01181356728200738,0.0007437658068387106,-0.002060647432500786,0.005006624482707804,0.014598624179160599,-0.006583211148164688,-0.49728893789530015,1.0,0.001239691099401845,0.004727400736752748,-0.014365395855732042,0.0006628601138937877,-0.01033990942395441,-0.00022253386755494508,-0.002433831167450897,0.0010411010716286694,0.0036692542901245904,6.336553882674788e-05,0.013093554564197502,-0.0006532106244673307,-0.0009116925235456502,0.0001483569216377694,-0.014551046759498615,0.0010523374353442196,0.006987264034680933,0.009086610967372155,-0.0024788410968172234,-0.018006812183055766,0.0036112479069368296,-0.009048013374363725,-0.006209215032582407,-0.009993852182626276,0.00813947129796595
